addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,Tel.,Gran de Sant Andreu,Telèfons,8030,933 469 206,BARCELONA,2.189406556408065,41.43211304281075,Sant Andreu,432274.73525807634,152,﻿90125073249,,True,9,,,60,776,Impremta Baltasar,296202,1992-05-04T00:00:00,4587044.542862218,,2021-09-09T02:13:41.936807,,159744,Sant Andreu,True,20001
,,E-mail,Pg Gràcia,Informació d'interès,8007,info@casalleomorera.com,BARCELONA,2.165491865898989,41.391311136498935,Eixample,430232.9960096403,35,﻿93063092343,,True,2,,,7,777,Casa Lleó Morera,148307,1993-03-04T00:00:00,4582533.7414273815,,2023-01-20T12:58:16.364227,,44017,la Dreta de l'Eixample,True,100002
,14,Web,Avinguda del Litoral,Informació d'interès,8005,https://link.bcn.cat/cPdlC2,Barcelona,2.195094646620497,41.38631260802294,Ciutat Vella,432702.73035929,12,﻿98223130028,,True,1,,,3,778,Parc de les Cascades,700654,1998-08-11T00:00:00,4581955.39997952,,2022-11-23T12:39:19.811535,,80057,la Barceloneta,True,100003
,,Web,Santa Amèlia,Informació d'interès,8034,https://link.bcn.cat/cJdlVC,BARCELONA,2.121963830470535,41.39374957203113,Sarrià-Sant Gervasi,426596.64928456774,1,﻿98225175911,,True,5,,,23,779,Jardins de Vil·la Cecília,312808,1998-08-13T00:00:00,4582840.415665561,,2022-11-23T12:39:19.521025,,80137,Sarrià,True,100003
,,Tel.,Premià,Telèfons,8014,934318408,BARCELONA,2.1388908758746004,41.37650856330917,Sants-Montjuïc,427992.73512997595,15,﻿96283093914,,True,3,,,18,780,Ateneu Popular de Sants,266201,1996-10-09T00:00:00,4580912.141782935,,2023-03-09T15:05:54.403732,,194451,Sants,True,20001
,,Web,C Sagrera,Informació d'interès,8027,https://link.bcn.cat/cPdLP,BARCELONA,2.190739286407059,41.42688804853376,Sant Andreu,432380.66434664535,179,﻿92086017159,,True,9,,,61,781,Parc de la Pegaso,292507,1986-11-10T00:00:00,4586463.426545867,,2023-02-16T09:52:30.996582,,74304,la Sagrera,True,100003
,,Facebook,Travessera de les Corts,Informació d'interès,8028,https://www.facebook.com/mercatdelescorts,Barcelona,2.1298048647400445,41.38407806063042,Les Corts,427241.37925264693,215,﻿92086009457,,True,4,,,19,782,Mercat de Les Corts,343903,1984-12-28T00:00:00,4581760.084345993,,2023-02-16T12:18:38.294420,,457260,les Corts,False,100005
,,Instagram,Carrer de Santaló,Informació d'interès,8021,https://www.instagram.com/mercatgalvany/,Barcelona,2.143678943368952,41.39668239144884,Sarrià-Sant Gervasi,428415.25654576975,65,﻿92086009458,,True,5,,,26,783,Mercat de Galvany,318804,1984-12-28T00:00:00,4583147.844056434,,2023-02-16T12:00:32.329206,,482004,Sant Gervasi - Galvany,False,100008
,,Facebook,Carrer de los Castillejos,Informació d'interès,8013,https://www.facebook.com/EncantsBarcelona,Barcelona,2.1856692459565465,41.401063548775554,Eixample,431930.0672997694,158,﻿92086009468,,True,2,,,5,784,Mercat Encants Barcelona - Fira de Bellcaire,73900,1984-12-28T00:00:00,4583600.390367976,,2023-03-30T09:54:13.814405,,457326,el Fort Pienc,False,100005
,,E-mail,Avinguda de Joan XXIII,Informació d'interès,8028,cbsa@cbsa.cat,Barcelona,2.1216835608063085,41.38316853133116,Les Corts,426561.31188431813,3,﻿92086009471,,True,4,,,20,785,Cementiri Les Corts,244209,1985-03-28T00:00:00,4581665.960117499,,2021-10-06T13:28:05.607019,,40334,la Maternitat i Sant Ramon,True,100002
,,E-mail,Camí del Cementiri de Sarrià,Informació d'interès,8017,cbsa@cbsa.cat,Barcelona,2.1276081162893665,41.401007141442,Sarrià-Sant Gervasi,427076.6264465534,10,﻿92086009472,,True,5,,,24,786,Cementiri Sarrià,75600,1985-03-28T00:00:00,4583641.375956496,,2021-10-06T13:27:14.412765,,40595,les Tres Torres,True,100002
,,Web,C Nou de la Rambla,Informació d'interès,8004,https://link.bcn.cat/cPdlP,BARCELONA,2.1658337161656225,41.370463961160546,Sants-Montjuïc,430239.2994283526,203,﻿99400191003,,True,3,,,11,787,Parc de la Primavera,86902,2007-09-26T11:08:35,4580219.047020415,,2022-11-23T12:39:10.938467,,88297,el Poble-sec,True,100003
,,Web,Avinguda d'Icària,Informació d'interès,8005,http://www.cbsa.cat,Barcelona,2.201156811755032,41.39459329629175,Sant Martí,433218.0609304898,204,﻿92086009474,,True,10,,,68,788,Cementiri Poblenou,62609,1985-03-28T00:00:00,4582870.018749292,,2023-02-15T11:55:08.588986,,73598,el Poblenou,True,100003
,,Web,Av Tibidabo,Informació d'interès,8035,https://www.uoc.edu/portal/ca/universitat/contacte-seus/index.html,BARCELONA,2.1330244628789514,41.41503478757256,Sarrià-Sant Gervasi,427544.9715619938,39,﻿94279121655,,True,5,,,25,789,Universitat Oberta de Catalunya,101008,1994-10-06T00:00:00,4585194.165916006,,2023-02-28T14:03:29.017854,,461138,Sant Gervasi - la Bonanova,False,100003
,,E-mail,C la Rambla,Informació d'interès,8002,elisava@elisava.net,BARCELONA,2.176064541270459,41.37848959636991,Ciutat Vella,431103.3728435385,30,﻿93048101618,,True,1,,,2,790,Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,34308,1993-02-17T00:00:00,4581101.855579399,,2023-02-15T13:34:42.296958,,43940,el Barri Gòtic,True,100002
,,Web,C Portolà,Informació d'interès,8023,https://link.bcn.cat/cJdP,BARCELONA,2.14255769920195,41.410819046980855,Sarrià-Sant Gervasi,428337.0589712634,5,﻿99400226957,,True,5,,,27,791,Jardins de Portolà,263804,2009-06-05T11:59:38,4584718.206725037,,2022-11-23T12:39:09.885065,,89824,el Putxet i el Farró,True,100003
,,E-mail,C Arquímedes,Informació d'interès,8030,cmcpsa@bcn.cat,BARCELONA,2.1876438165449668,41.44068473251822,Sant Andreu,432136.3864088192,30,﻿99400144430,,True,9,,,60,799,Centre Municipal de Cultura Popular de Sant Andreu,25001,2005-10-04T17:21:02,4587997.54655052,,2022-09-17T06:29:54.329939,,51311,Sant Andreu,True,100002
,,E-mail,C Lluçanès,Informació d'interès,8022,info@salle.url.edu,BARCELONA,2.131137058699619,41.40890993792351,Sarrià-Sant Gervasi,427380.414306379,41,﻿99400254924,92086034264,True,5,,,25,792,Escola Business Engineering School - la Salle,186805,2010-09-13T00:00:00,4584515.7714948105,Universitat Ramon Llull,2022-09-17T07:26:06.256553,,54693,Sant Gervasi - la Bonanova,True,100002
,,Web,C Francesc Tàrrega,Informació d'interès,8027,http://www.torrerosa.com,BARCELONA,2.1805040229700476,41.42271161168508,Sant Andreu,431521.0417841185,22,﻿75990100097,,True,9,,,62,793,Bar musical La Torre Rosa,133300,1996-09-18T00:00:00,4586007.805813299,,2023-02-28T13:37:26.483808,,67865,el Congrés i els Indians,True,100003
,,E-mail,Moll Drassanes,Informació d'interès,8039,lasgolondrinas@lasgolondrinas.com,BARCELONA,2.1781153021938917,41.3746514376551,Ciutat Vella,431270.81630280544,1,﻿75990000089,,True,1,,,4,794,Las Golondrinas - Sirenas SA,540267,1996-09-17T00:00:00,4580674.121788862,,2023-02-28T13:42:22.913316,,34850,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,Tel.,C Calaf,Telèfons,8021,932091769,BARCELONA,2.144269436975635,41.39744142472332,Sarrià-Sant Gervasi,428465.4520402,15,﻿75990057944,,True,5,,,26,795,Forn de Pa Roura Vila,54600,1996-09-18T00:00:00,4583231.623249819,,2023-02-28T13:40:04.684188,,138238,Sant Gervasi - Galvany,True,20001
,,Web,Ctra Miramar,Informació d'interès,8038,https://link.bcn.cat/cJdMCiL,BARCELONA,2.17232416934953,41.36961505587559,Sants-Montjuïc,430781.19617831963,38,﻿99400181025,,True,3,,,11,796,Jardins de Mossèn Costa i Llobera,213409,2007-04-17T12:52:45,4580119.600102804,,2022-11-23T12:39:11.199943,,87660,el Poble-sec,True,100003
,,Web,Plaça de Ramon Calsina,Informació d'interès,8019,http://www.torredelesaigues.cat,Barcelona,2.212560936198963,41.405450920442256,Sant Martí,434182.3903248399,1,﻿99400062408,,True,10,,,69,797,Torre de les Aigües del Besòs,701279,2003-10-08T14:23:24,4584066.689266023,,2022-12-19T10:16:11.291740,,82514,Diagonal Mar i el Front Marítim del Poblenou,True,100003
,,E-mail,Carrer de València,Informació d'interès,8007,info@museuegipci.com,Barcelona,2.1647541605952405,41.39365756520607,Eixample,430173.83253047836,284,﻿90154904,75990288277,True,2,,,7,798,Museu Egipci de Barcelona,350308,2000-03-30T00:00:00,4582794.832867889,Fundació Arqueològica Clos,2023-03-24T14:12:56.463867,,33370,la Dreta de l'Eixample,True,100002
,,,C Aiguafreda,,8032,,BARCELONA,2.1594552433114487,41.426732211545875,Horta-Guinardó,429766.4747222695,1,﻿99400477225,,True,7,,,43,816,Carrer Aiguafreda,4500,2017-02-06T09:46:29,4586471.028939244,,2021-09-09T02:15:50.452911,,,Horta,,
,,E-mail,Passatge de la Banca,Informació d'interès,8002,info@museocerabcn.com,Barcelona,2.1774606445543268,41.377130607091686,Ciutat Vella,431218.6827534059,5,﻿75990024770,,True,1,,,2,800,Museu de Cera de Barcelona,33702,1996-09-17T00:00:00,4580949.874086403,,2023-03-23T12:12:58.819935,,34913,el Barri Gòtic,True,100002
,,E-mail,Carrer de Huelva,Informació d'interès,8020,info@santmartieix.com,Barcelona,2.1998166979222726,41.42025966854083,Sant Martí,433132.35119715065,111,﻿1184145008,,True,10,,,72,801,Associació Sant Martí Eix Comercial,158504,2001-07-03T00:00:00,4585720.500935891,,2023-03-09T15:23:18.092512,,33956,Sant Martí de Provençals,True,100002
,,,Av Tibidabo,,8035,,BARCELONA,2.1332147546001883,41.41526572017423,Sarrià-Sant Gervasi,427561.1313995813,48,﻿1017171031,,True,5,,,25,802,Casa Muntadas,101008,2001-01-17T00:00:00,4585219.644671087,,2023-01-20T14:05:37.683856,,,Sant Gervasi - la Bonanova,,
,,,Buenos Aires,,8036,,BARCELONA,2.1481893230679403,41.393120800716055,Eixample,428788.4210041058,56,﻿1011100037,,True,2,,,8,803,Casa Company,51205,2001-01-11T00:00:00,4582748.724028794,,2023-01-20T14:05:37.762910,,,l'Antiga Esquerra de l'Eixample,,
,,E-mail,C Jane Addams,Informació d'interès,8038,info@granerbcn.cat,BARCELONA,2.135975019779134,41.36152379729631,Sants-Montjuïc,427732.32301909727,14,﻿99400279574,,True,3,,,13,804,Fàbrica de Creació Graner,701391,2011-10-05T10:26:33,4579250.985946766,,2021-07-20T10:05:47.077007,,55376,la Marina de Port,True,100002
,,,Av Paral·lel,,8015,,BARCELONA,2.1558593296923467,41.375220985092604,Eixample,429410.28437882167,170,﻿99400387266,,True,2,,,10,805,El Paral·lel,198804,2015-05-25T13:38:11,4580755.2386135785,,2021-09-09T02:14:18.287452,,,Sant Antoni,,
,,Web,C Sant Pere Més Baix,Informació d'interès,8003,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-de-sant-pere-santa-caterina-i-la-ribera,BARCELONA,2.1785727826536077,41.38814215702065,Ciutat Vella,431323.268487059,68,﻿99400387313,,True,1,,,4,806,Sant Pere i Santa Caterina,31707,2015-05-25T16:19:43,4582171.476185293,,2021-09-09T02:14:21.894905,,96225,"Sant Pere, Santa Caterina i la Ribera",True,100003
,,Web,C Paradís,Informació d'interès,8002,http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-gotic,BARCELONA,2.177021839158883,41.38306559448666,Ciutat Vella,431188.2459145271,1,﻿99400387351,,True,1,,,2,807,El Gòtic,244708,2015-05-25T18:58:04,4581609.11464572,,2021-09-09T02:14:33.363695,,95741,el Barri Gòtic,True,100003
,,Web,C Pallars,Informació d'interès,8005,http://lameva.barcelona.cat/santmarti/ca/home/el-barri-del-poblenou,BARCELONA,2.1990636882594146,41.4022744450405,Sant Martí,433050.96138443844,221,﻿99400387381,,True,10,,,68,808,El Poblenou,242906,2015-05-26T12:09:56,4583724.384382359,,2021-09-09T02:14:35.763941,,95833,el Poblenou,True,100003
,,Web,Pl Comerç,Informació d'interès,8030,http://lameva.barcelona.cat/santandreu/ca/home/el-barri-de-sant-andreu-de-palomar,BARCELONA,2.190044472473194,41.43526902100959,Sant Andreu,432331.31163865037,3,﻿99400387385,,True,9,,,60,809,Sant Andreu,85502,2015-05-26T12:18:30,4587394.4184647985,,2021-09-09T02:14:38.167908,,96164,Sant Andreu,True,100003
,,Web,C Rábida,Informació d'interès,8034,http://www.jardidelstarongers.org,BARCELONA,2.1072570259147585,41.396311253391424,Les Corts,425370.08613848453,5,﻿99400391937,,True,4,,,21,810,Casa Bartomeu,273353,2015-07-21T10:58:17,4583137.374500183,,2022-09-17T08:24:08.508879,,96876,Pedralbes,True,100003
,,E-mail,C Ganduxer,Informació d'interès,8022,infosecretaria@ganduxer.escolateresiana.com,BARCELONA,2.1335779353787503,41.399969798131906,Sarrià-Sant Gervasi,427574.4976352441,85,﻿92168166196,,True,5,,,24,811,Centre Educatiu Santa Teresa - Ganduxer,139805,1985-05-31T00:00:00,4583521.20323559,,2022-09-17T04:55:54.648704,,43999,les Tres Torres,True,100002
,,E-mail,Av Santuari St Josep Muntanya,Informació d'interès,8024,josep.muntanya@planalfa.es,BARCELONA,2.154195493067497,41.41043997027809,Gràcia,429309.31553899625,25,﻿92086037228,,True,6,,,30,812,Església del Reial Santuari de Sant Josep de la Muntanya,320205,1991-10-10T00:00:00,4584666.558433211,,2021-05-27T16:20:52.196295,,43131,la Salut,True,100002
,,Web,Av Albert Bastardas,Informació d'interès,8028,https://link.bcn.cat/cPdCR,BARCELONA,2.1077390567867273,41.37932819241353,Les Corts,425390.9683537448,23,﻿99400320168,,True,4,,,20,813,Parc de Can Rigal,700811,2013-06-14T13:08:05,4581251.521906029,,2022-11-23T12:39:08.043943,,93454,la Maternitat i Sant Ramon,True,100003
,,E-mail,Av Diagonal,Informació d'interès,8029,info@lilla.com,BARCELONA,2.1353959606306443,41.38974559970474,Les Corts,427715.1435128675,557,﻿93308093528,,True,4,,,19,814,Centre Comercial L'Illa Diagonal,144601,1993-11-04T00:00:00,4582384.607353548,,2023-02-15T12:38:18.286970,,44224,les Corts,True,100002
,59,E-mail,Carrer d'Evarist Arnús,Informació d'interès,8014,afablescorts@bcn.cat,Barcelona,2.1355597687429912,41.38355424224072,Les Corts,427721.982,59,﻿99400322786,,False,4,,,19,815,Ateneu de Fabricació Digital de Les Corts,118703,2013-07-23T13:44:25,4581697.115,,2023-02-01T09:20:00.332297,,56076,les Corts,True,100002
,,,C Josep Torres,,8012,,BARCELONA,2.1610663164262904,41.40044227869542,Gràcia,429872.8212982236,2,﻿99400477253,,True,6,,,31,817,Casa Anoll,341307,2017-02-06T12:30:06,4583551.041428972,,2022-09-17T08:50:28.881441,,,la Vila de Gràcia,,
,,Arquitecte(s),Pl Mons,Variables,8023,Ricardo Churruca Dotres,BARCELONA,2.1444601068144356,41.413399023929664,Gràcia,428498.88833898026,4,﻿99400477257,,True,6,,,28,818,Casa Barangé,216702,2017-02-06T12:44:38,4585003.060982058,,2021-09-09T02:15:54.586051,,356911,Vallcarca i els Penitents,False,50
,,,C Concepción Arenal,,8030,,BARCELONA,2.184527163310618,41.43035899926197,Sant Andreu,431865.2232713463,211,﻿99400477810,,True,9,,,60,819,Rambla de Fabra i Puig,86108,2017-02-13T12:06:04,4586853.638640091,,2021-09-09T02:17:21.205651,,,Sant Andreu,,
,,Arquitecte(s),Av Portal de l'Àngel,Variables,8002,Josep Domènech i Estapà,BARCELONA,2.173038152640421,41.38581098730098,Ciutat Vella,430858.0630612464,20,﻿99400398373,,True,1,,,2,820,"Àntic Edifici de Catalana de Gas i Electricitat, SA",268808,2015-10-02T12:43:36,4581917.074572974,,2021-09-09T02:15:42.201889,,353636,el Barri Gòtic,False,50
,,E-mail,Av Diagonal,Informació d'interès,8037,info@lespunxes.com,BARCELONA,2.1638579681725147,41.39789455388375,Eixample,430103.4501166265,420,﻿92086008882,,True,2,,,7,821,Casa Terradas - Casa de les Punxes,144601,1984-12-10T00:00:00,4583265.940257608,,2022-09-23T14:42:31.281881,,40585,la Dreta de l'Eixample,True,100002
,,E-mail,C Ciutat de Balaguer,Informació d'interès,8022,ea-llotja@xtec.cat,BARCELONA,2.1361304746909444,41.40260219806343,Sarrià-Sant Gervasi,427790.78447153734,17,﻿92086008281,,True,5,,,25,822,Escola Superior de Disseny i d'Art Llotja,80203,1987-10-26T00:00:00,4583811.318452293,,2023-02-16T09:59:25.468481,,40134,Sant Gervasi - la Bonanova,True,100002
,,E-mail,C Virgili,Informació d'interès,8030,informacio@canportabella.cat,BARCELONA,2.1939367005254655,41.4291308751184,Sant Andreu,432650.15068128804,18,﻿99400143980,,True,9,,,60,823,Casal de Barri Can Portabella,366104,2005-09-30T11:52:52,4586709.9311975185,,2022-09-17T06:29:30.735493,,51360,Sant Andreu,True,100002
,,E-mail,Ctra Santa Creu Olorda a Sarrià,Informació d'interès,8017,cpc@parcollserola.net,BARCELONA,2.0590073481470856,41.415981372010265,Sarrià-Sant Gervasi,421360.27458172926,417,﻿99400386755,,True,5,,,22,824,Santa Creu d'Olorda,314406,2015-05-18T13:17:06,4585363.821880805,,2021-09-09T02:14:15.541713,,56827,"Vallvidrera, el Tibidabo i les Planes",True,100002
,,E-mail,C Doctor Aiguader,Informació d'interès,8003,comunicacio@prbb.org,BARCELONA,2.1940170304617372,41.38557632373501,Ciutat Vella,432611.87102096656,88,﻿99400071652,,True,1,,,3,825,Parc de Recerca Biomèdica de Barcelona,700813,2004-01-16T12:24:00,4581874.496342583,,2023-02-01T17:02:38.253298,,48890,la Barceloneta,True,100002
,,Web,Carrer del Rosselló,Informació d'interès,8025,http://www.damm.es,Barcelona,2.178180484218155,41.40912820969591,Eixample,431312.5701154573,515,﻿75990206598,,True,2,,,6,826,Antiga Fàbrica Estrella Damm,289105,1996-09-18T00:00:00,4584501.630454083,,2023-02-28T13:34:05.954931,,68764,la Sagrada Família,True,100003
,,Web,Pl Reial,Informació d'interès,8002,http://www.barcelonaturisme.com/wv3/ca/page/1248/.html,BARCELONA,2.1749759344450665,41.38044055326621,Ciutat Vella,431014.40566401137,5,﻿99400407360,,True,1,,,2,827,La Plaça Reial,276001,2015-12-01T10:14:26,4581319.313438722,,2022-09-24T10:37:07.706053,,97820,el Barri Gòtic,True,100003
,,Arquitecte(s),Rbla Catalunya,Variables,8007,Enric Sagnier i Villavecchia,BARCELONA,2.164148990973875,41.39040808759584,Eixample,430119.7601307899,47,﻿99400390961,,True,2,,,7,828,Casa Fargas,74506,2015-07-07T12:11:06,4582434.568371613,,2022-09-17T08:22:08.014773,,353219,la Dreta de l'Eixample,False,50
,,Arquitecte(s),C Roger de Llúria,Variables,8009,Juli Mª Fossas i Martínez,BARCELONA,2.166752451664696,41.39489635939134,Eixample,430342.2128659629,80,﻿99400390968,,True,2,,,7,829,Cases Josefa Villanueva,176801,2015-07-07T12:31:44,4582930.753576614,,2022-09-17T08:22:11.431077,,353223,la Dreta de l'Eixample,False,50
,,,C Riera de Sant Miquel,,8006,,BARCELONA,2.15627378447512,41.3981582119799,Gràcia,429469.7362669575,44,﻿99400477358,,True,6,,,31,830,Edifici Modernista Riera de Sant Miquel 44,282401,2017-02-07T13:49:35,4583301.357780553,,2022-09-17T08:51:09.578367,,,la Vila de Gràcia,,
,,Arquitecte(s),C Gran de Gràcia,Variables,8012,August Font Carreras,BARCELONA,2.157280332554822,41.39846772405435,Gràcia,429554.21243909665,18,﻿99400477378,,True,6,,,31,831,Edifici de La Caixa de Barcelona,206403,2017-02-07T17:09:01,4583334.900470976,,2022-09-17T08:51:19.235023,,356928,la Vila de Gràcia,False,50
,,E-mail,Pl Margarida Xirgu,Informació d'interès,8004,teatrelliure@teatrelliure.com,BARCELONA,2.1574493260272294,41.37067944906853,Sants-Montjuïc,429538.34523939574,1,﻿75990089577,,True,3,,,11,832,Teatre Lliure,700685,1996-09-18T00:00:00,4580249.751575231,,2023-02-28T13:37:19.865257,,35681,el Poble-sec,True,100002
,,,C Gran de Gràcia,,8012,,BARCELONA,2.152713414330724,41.402647384357394,Gràcia,429176.983006092,170,﻿99400477404,,True,6,,,31,833,Metro Fontana,206403,2017-02-08T08:43:57,4583802.644830022,,2021-09-09T02:16:09.973548,,,la Vila de Gràcia,,
,,,Pl Joanic,,8024,,BARCELONA,2.1622519725038294,41.40530525605285,Gràcia,429977.1531724,,﻿99400477411,,True,6,,,31,834,La plaça d'en Joanic,167505,2017-02-08T09:08:15,4584089.964194581,,2021-09-09T02:16:13.765749,,,la Vila de Gràcia,,
,360,Web,Carrer de Llull,Informació d'interès,8019,https://link.bcn.cat/cPdDM,Barcelona,2.212231951523546,41.40849031137141,Sant Martí,434157.96080684004,356,﻿99085102712,,True,10,,,69,835,Parc de Diagonal Mar,186703,1999-03-26T00:00:00,4584404.36848959,,2023-02-16T09:52:23.104422,,80468,Diagonal Mar i el Front Marítim del Poblenou,True,100003
,,,Ptge Antoni Gassol,,8018,,BARCELONA,2.195583895314642,41.41275610120803,Sant Martí,432770.89487251604,1,﻿99400662810,,True,10,,,72,836,El passatge d'Antoni Gassol,17900,2021-01-19T13:50:06,4584890.739953149,,2021-11-23T11:02:35.195522,,,Sant Martí de Provençals,,
,,,C Gran de Sant Andreu,,8030,,BARCELONA,2.19036384484912,41.42911252316188,Sant Andreu,432351.6025790888,52,﻿99400487931,,True,9,,,60,837,Seu de la Secció 10 de les Patrulles de Control (Guerra Civil),296202,2017-03-28T16:08:10,4586710.679130676,,2021-09-09T02:17:22.839354,,,Sant Andreu,,
,,,C Portell,,8023,,BARCELONA,2.151042845959997,41.41790973374814,Horta-Guinardó,429053.94984397857,11,﻿99400477235,,True,7,,,37,838,Can Mora,263600,2017-02-06T11:40:14,4585498.422269903,,2022-09-17T08:50:24.289603,,,el Carmel,,
